Seat Comfort,Cabin Staff Service,Ground Service,Value For Money,Food & Beverages,Inflight Entertainment,Distance,Is_stop,Seat Type,Type Of Traveller,Flight Length,Recommended
1.0,2.0,1.0,1.0,1.0,1.0,436.0523329701141,0,Economy Class,Business,Short-Haul,0.0
3.0,1.0,3.0,4.0,5.0,2.0,1640.6301986948133,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,2.0,1.0,1.0,1.0,4.0,1568.8069021285569,1,First Class,Business,Middle-Haul,0.0
1.0,2.0,3.0,1.0,,,2031.9907238008532,0,Economy Class,Business,Middle-Haul,0.0
3.0,5.0,1.0,3.0,4.0,5.0,9340.571441604336,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,,0,First Class,Couple Leisure,,0.0
1.0,2.0,1.0,1.0,,,2329.003811515807,1,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,2246.8827553847836,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,5.0,1.0,1.0,,,7667.282915695337,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,1.0,1064.4668953179466,0,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,1.0,1.0,3193.5566931219023,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,4.0,1.0,1.0,1.0,1.0,6623.992701933789,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,4.0,3.0,1.0,3.0,3.0,2495.2404772384834,1,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,,,414.4873311986973,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,3.0,1.0,1.0,2.0,4.0,3643.391692493864,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1724.588247970151,0,Economy Class,Family Leisure,Middle-Haul,0.0
5.0,5.0,1.0,5.0,,,1604.0022249293,1,Economy Class,Business,Middle-Haul,1.0
1.0,3.0,1.0,1.0,1.0,,647.8504387803662,0,Economy Class,Business,Short-Haul,0.0
2.0,1.0,1.0,1.0,,,8024.683488326839,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,3.0,2.0,8089.321438482216,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,954.1157132649298,0,Business Class,Couple Leisure,Short-Haul,0.0
3.0,3.0,1.0,2.0,1.0,2.0,2301.9479068097853,0,Economy Class,Business,Middle-Haul,0.0
,,1.0,1.0,,,2193.7949151361104,0,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,4.0,3.0,4.0,4.0,4.0,6550.408738153733,1,Economy Class,Business,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,2129.5761594480155,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3008.9226992588788,1,Economy Class,Couple Leisure,Middle-Haul,0.0
,,,1.0,,,2358.454467804742,0,First Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,2.0,1.0,3905.422512445908,1,Economy Class,Solo Leisure,Middle-Haul,0.0
,,1.0,1.0,,,1479.814528809816,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1588.88496542429,0,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,1.0,3.0,1729.3642855044,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,5259.898398979862,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,3.0,1.0,718.5936785608717,1,Economy Class,Couple Leisure,Short-Haul,0.0
3.0,4.0,1.0,1.0,2.0,3.0,742.9937188975049,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1409.3111754616864,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,1703.4099268989676,1,Economy Class,Business,Middle-Haul,0.0
3.0,4.0,3.0,3.0,2.0,1.0,2509.2207857261355,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,2888.1095391575864,1,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,4.0,1.0,1.0,3.0,4.0,1205.7359484620495,1,Premium Economy,Family Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,712.3765338859168,0,First Class,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2142.7735106693403,0,Economy Class,Family Leisure,Middle-Haul,0.0
5.0,5.0,1.0,3.0,5.0,2.0,1511.1166129196206,1,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2532.4817379811316,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1734.384842846863,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1049.8046481094802,0,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,1.0,4.0,3.0,2.0,2.0,5861.600418153062,0,Business Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,407.51067527331486,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3851.9414637430527,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,4.0,1.0,1.0,4.0,,657.9753113814868,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,1.0,1.0,1.0,2.0,2.0,150.37909144241883,1,Business Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1996.128821740945,0,Economy Class,Business,Middle-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,1660.9343426388368,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,894.2508588922449,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,851.0404362398498,1,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,2.0,1.0,2.0,1.0,,1014.3772983721552,0,First Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,2.0,1.0,2732.5072412307077,1,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2117.706003334247,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4683.880525139097,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,3.0,2.0,1.0,,,1388.2570023042101,0,Premium Economy,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,5513.492908668929,0,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,1.0,1.0,1386.3557452737032,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,2.0,3.0,1.0,,,442.41584079069025,1,Economy Class,Solo Leisure,Short-Haul,0.0
5.0,5.0,5.0,4.0,4.0,5.0,8825.556978722016,0,Business Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,6711.637561611108,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,2.0,1.0,2.0,3.0,13198.719436467343,1,Economy Class,Business,Long-Haul,0.0
1.0,3.0,1.0,1.0,,,1129.597173616599,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,2.0,3.0,,,284.674664955273,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,2.0,1.0,1.0,,1.0,7639.772818515229,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,,0,Economy Class,Solo Leisure,,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4821.175099606798,0,Economy Class,Couple Leisure,Long-Haul,0.0
,,1.0,1.0,,,5618.81009859044,0,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,846.4127575303246,0,Economy Class,Couple Leisure,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,,1668.6702609194067,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4189.2301219079145,1,Economy Class,Solo Leisure,Long-Haul,0.0
5.0,5.0,4.0,5.0,5.0,4.0,1508.5191257452143,0,First Class,Family Leisure,Middle-Haul,1.0
2.0,3.0,1.0,2.0,,,372.94109682737746,0,Economy Class,Couple Leisure,Short-Haul,0.0
3.0,3.0,1.0,2.0,1.0,2.0,365.54881314427695,0,Economy Class,Family Leisure,Short-Haul,0.0
2.0,1.0,1.0,1.0,1.0,,3666.2115123629887,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,5.0,5.0,3.0,1.0,,328.42058139213754,0,Economy Class,Couple Leisure,Short-Haul,1.0
2.0,3.0,1.0,1.0,2.0,2.0,4122.234523573547,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2884.405146769625,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,481.9181098388568,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1336.4362253323704,1,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,1.0,1.0,2.0,2.0,2.0,2809.792931353325,0,Economy Class,Family Leisure,Middle-Haul,0.0
4.0,4.0,2.0,1.0,3.0,2.0,9634.47984237144,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,1.0,2.0,2.0,2.0,1585.744569546445,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,,,240.57405574045734,0,Economy Class,Business,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,329.6060982239445,0,Economy Class,Couple Leisure,Short-Haul,0.0
2.0,4.0,2.0,1.0,3.0,,3678.0995968189554,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,7143.479873196914,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,3.0,1.0,3.0,1.0,1.0,2732.5072412307077,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3510.139905805876,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,725.4244353685145,0,Economy Class,Family Leisure,Short-Haul,0.0
5.0,5.0,4.0,3.0,1.0,,328.42058139213754,0,Economy Class,Couple Leisure,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,6789.25470448681,0,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,5.0,5.0,3.0,5.0,9407.36040386697,0,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1071.8150213152558,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,4.0,1.0,3.0,,,3594.0693251293683,0,First Class,Business,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,3900.6528788274827,1,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1396.8379521256084,0,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,3.0,1.0,7024.316762824248,1,Economy Class,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,1.0,3.0,3.0,436.0523329701141,0,Economy Class,Solo Leisure,Short-Haul,0.0
3.0,3.0,1.0,1.0,,,437.86771494806834,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2187.2232336531897,1,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,3.0,1.0,1.0,3.0,5.0,486.0524375061338,1,Premium Economy,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1132.155988394937,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1214.3154204979182,0,Premium Economy,Business,Middle-Haul,0.0
3.0,2.0,1.0,1.0,2.0,3.0,1484.7700649771625,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,1.0,3.0,2.0,1.0,1.0,6437.716603077489,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,3.0,1.0,1.0,1.0,,1082.5584332524559,0,Economy Class,Business,Middle-Haul,0.0
2.0,3.0,1.0,2.0,1.0,4.0,4488.728904507732,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,2.0,1.0,1.0,1.0,4683.880525139097,0,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,2.0,2.0,2.0,,,1496.9806911063315,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,2209.332009366533,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,1.0,1.0,1.0,,,2091.611099955529,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,3.0,1.0,2.0,1.0,7424.753849506837,1,Economy Class,Business,Long-Haul,0.0
1.0,2.0,1.0,1.0,,,1530.5123745470235,0,Economy Class,Couple Leisure,Middle-Haul,0.0
,,1.0,1.0,,,5289.521562704531,1,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,1.0,1.0,2.0,,,1484.7700649771625,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,3.0,3.0,1.0,2.0,,7881.025489002246,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1752.8342665979085,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1041.296732460968,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,3664.2356471334133,1,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,3.0,3.0,1.0,2.0,1.0,989.9423249272487,0,Economy Class,Solo Leisure,Short-Haul,0.0
4.0,3.0,4.0,5.0,3.0,4.0,13086.046610327177,0,Economy Class,Couple Leisure,Long-Haul,1.0
2.0,1.0,1.0,1.0,,,4118.5098189507835,0,Economy Class,Business,Long-Haul,0.0
2.0,3.0,1.0,1.0,,,1884.6320816913299,1,Economy Class,Couple Leisure,Middle-Haul,0.0
2.0,2.0,2.0,2.0,,4.0,1905.7226131925818,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,2.0,1.0,1.0,1.0,1.0,1640.6301986948133,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,3.0,1905.7226131925818,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,2.0,3.0,1.0,2.0,,1327.9581211971279,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,5.0,4.0,5.0,5.0,4.0,7137.81165520632,0,First Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,4.0,7045.839343887727,0,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,3594.0693251293683,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,3.0,1.0,3.0,3.0,1.0,7582.565876032446,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,1.0,2.0,1.0,,,1146.7355698523088,0,Economy Class,Business,Middle-Haul,0.0
1.0,3.0,1.0,1.0,,,6275.255995938032,0,Economy Class,Business,Long-Haul,0.0
2.0,1.0,1.0,1.0,1.0,1.0,2958.097517688584,1,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,5.0,5.0,5.0,5.0,7428.318691282016,1,Economy Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,4179.096845297682,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2843.1968367372533,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1132.4534127116526,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1558.1216531332382,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,3811.0091403140855,1,First Class,Solo Leisure,Middle-Haul,0.0
5.0,1.0,5.0,2.0,1.0,5.0,5988.2159603564205,0,First Class,Couple Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,10273.399575939078,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,2.0,2.0,2074.0552713111433,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,1.0,2.0,2.0,,,539.2143156488125,0,Economy Class,Business,Short-Haul,0.0
,,1.0,1.0,,,785.2635649727697,0,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,2.0,1.0,1.0,,,1045.1808615699522,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,1491.24931024625,1,Economy Class,Business,Middle-Haul,0.0
2.0,3.0,2.0,2.0,,,147.91146481557118,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,964.8561166469921,1,Economy Class,Couple Leisure,Short-Haul,0.0
5.0,5.0,5.0,5.0,5.0,,1667.7562073272975,0,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,5785.473609469171,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,5.0,1.0,1.0,3.0,,8387.956858193193,1,Economy Class,Couple Leisure,Long-Haul,0.0
2.0,5.0,1.0,1.0,,,4399.032994712918,0,First Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,1535.9112752815759,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,863.6992663553461,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,2.0,1.0,1.0,1.0,,2432.047473619605,0,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,,,1484.7700649771625,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,2.0,2.0,1.0,1.0,,997.598164502239,1,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,3.0,2.0,1.0,1.0,1.0,1115.031002763345,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,9544.426805226049,0,Economy Class,Business,Long-Haul,0.0
1.0,3.0,1.0,1.0,1.0,1.0,1535.9112752815759,0,First Class,Family Leisure,Middle-Haul,0.0
3.0,1.0,2.0,1.0,2.0,,7983.563634663565,0,Premium Economy,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,558.145792210849,1,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1409.3111754616864,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,1.0,1.0,1.0,,,1146.808115116351,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,8910.064969731553,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,,0,Economy Class,Solo Leisure,,0.0
3.0,1.0,3.0,2.0,1.0,3.0,8073.535827268369,0,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,700.8289264750372,0,Economy Class,Solo Leisure,Short-Haul,0.0
5.0,5.0,3.0,3.0,2.0,2.0,1511.137712694077,1,First Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,2.0,1.0,2.0,481.9809431199685,0,Economy Class,Solo Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1031.7179363733226,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4079.7624381705978,0,Economy Class,Business,Long-Haul,0.0
3.0,1.0,1.0,1.0,,,558.974801960261,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,2.0,1.0,1.0,2.0,1.0,3310.812930007892,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1423.235911119635,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,2.0,2.0,3.0,7689.12184841331,0,Economy Class,Business,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1935.2474527145268,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,2.0,,2705.9620226203533,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1583.6497311492658,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,2.0,3.0,2.0,1.0,3.0,6469.977915751551,0,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3764.178218478144,0,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,3.0,1.0,1.0,1.0,1.0,6703.83591118225,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,2.0,1.0,1.0,2.0,2.0,1468.1403460779197,1,Economy Class,Family Leisure,Middle-Haul,0.0
3.0,5.0,1.0,2.0,3.0,4.0,2975.9176100122013,0,Economy Class,Solo Leisure,Middle-Haul,0.0
4.0,3.0,1.0,1.0,2.0,,1343.2578145236457,1,Business Class,Family Leisure,Middle-Haul,0.0
2.0,5.0,1.0,1.0,2.0,2.0,4288.712502008485,1,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,4.0,1.0,1.0,3.0,1.0,3818.7752520223926,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,3.0,1.0,1.0,3.0,3.0,150.9314604468153,0,Economy Class,Couple Leisure,Short-Haul,0.0
3.0,3.0,2.0,3.0,2.0,1.0,1923.690118063302,0,First Class,Business,Middle-Haul,0.0
1.0,2.0,3.0,4.0,3.0,3.0,7759.894101915836,0,Economy Class,Couple Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,2184.20251815202,0,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,2775.055301394293,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,3377.8327304173918,1,Economy Class,Solo Leisure,Middle-Haul,0.0
5.0,5.0,4.0,5.0,4.0,5.0,13372.36044666182,0,First Class,Solo Leisure,Long-Haul,1.0
1.0,1.0,1.0,1.0,,,656.5982483144645,1,Economy Class,Business,Short-Haul,0.0
4.0,5.0,4.0,4.0,4.0,4.0,2282.8562431025066,0,Economy Class,Business,Middle-Haul,1.0
1.0,1.0,1.0,1.0,,,664.9567606340242,0,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,3313.165878014097,0,Economy Class,Business,Middle-Haul,0.0
3.0,5.0,5.0,4.0,3.0,,7163.666736189168,0,Economy Class,Business,Long-Haul,1.0
3.0,2.0,1.0,1.0,2.0,1.0,1070.2277353308991,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,591.5584184835116,0,Economy Class,Business,Short-Haul,0.0
3.0,3.0,3.0,2.0,3.0,1.0,3985.8486402882363,1,First Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,1.0,1702.2523075053566,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4479.49792450675,1,Economy Class,Couple Leisure,Long-Haul,0.0
5.0,1.0,5.0,4.0,3.0,4.0,8776.464431038687,0,Premium Economy,Business,Long-Haul,0.0
3.0,4.0,1.0,1.0,,,306.4185415650084,0,Economy Class,Business,Short-Haul,0.0
3.0,4.0,1.0,1.0,3.0,,1025.3484379574368,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,3.0,1.0,3.0,1.0,,8776.464431038687,0,Economy Class,Solo Leisure,Long-Haul,0.0
4.0,5.0,5.0,4.0,4.0,3.0,1759.4995369552707,0,Economy Class,Family Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,2775.055301394293,0,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,1.0,1.0,4348.312466691185,1,Economy Class,Family Leisure,Long-Haul,0.0
2.0,3.0,1.0,1.0,1.0,1.0,2244.5837705712142,1,Economy Class,Solo Leisure,Middle-Haul,0.0
1.0,4.0,1.0,1.0,1.0,,12133.055045055005,1,Economy Class,Solo Leisure,Long-Haul,0.0
1.0,1.0,1.0,1.0,,,1517.4242907275207,0,Economy Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,3684.8846305601464,0,Economy Class,Family Leisure,Middle-Haul,0.0
,,1.0,1.0,,,1668.6702609194067,0,Economy Class,Business,Middle-Haul,0.0
2.0,3.0,1.0,2.0,1.0,1.0,1388.2570023042101,0,Economy Class,Solo Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,2.0,1.0,1981.8980596790298,1,Premium Economy,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,712.2451213868468,0,Economy Class,Family Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,1.0,1.0,5263.029300125448,1,Economy Class,Family Leisure,Long-Haul,0.0
1.0,3.0,3.0,3.0,2.0,1.0,1617.2078065202961,0,Economy Class,Couple Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,6289.768130860323,0,Economy Class,Family Leisure,Long-Haul,0.0
3.0,3.0,1.0,3.0,,,983.6738158349469,0,Economy Class,Business,Short-Haul,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1870.9745987104861,1,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,4.0,2.0,2.0,3.0,3.0,2036.82983736439,0,First Class,Solo Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,765.9712399283104,0,Economy Class,Couple Leisure,Short-Haul,0.0
1.0,1.0,1.0,1.0,,,1651.0083804091869,0,Economy Class,Business,Middle-Haul,0.0
3.0,4.0,1.0,1.0,3.0,1.0,1479.814528809816,0,Economy Class,Family Leisure,Middle-Haul,0.0
1.0,1.0,1.0,1.0,,,1640.9716299073375,1,Economy Class,Family Leisure,Middle-Haul,0.0
2.0,2.0,1.0,1.0,,,2935.107329836437,1,Economy Class,Business,Middle-Haul,0.0
3.0,1.0,1.0,1.0,,,2796.491050798889,0,Economy Class,Couple Leisure,Middle-Haul,0.0
3.0,2.0,2.0,2.0,2.0,5.0,9037.155238429692,1,Premium Economy,Solo Leisure,Long-Haul,0.0
3.0,3.0,1.0,2.0,,3.0,6874.590850484353,0,Economy Class,Solo Leisure,Long-Haul,0.0
2.0,4.0,1.0,3.0,4.0,5.0,5823.008859526622,1,Economy Class,Couple Leisure,Long-Haul,1.0
2.0,1.0,1.0,1.0,,,3325.3120458651156,1,First Class,Business,Middle-Haul,0.0
1.0,1.0,1.0,1.0,1.0,,537.7463215451894,0,Economy Class,Couple Leisure,Short-Haul,0.0
3.0,3.0,1.0,3.0,2.0,2.0,944.8927363626494,0,Economy Class,Couple Leisure,Short-Haul,0.0
2.0,3.0,2.0,1.0,,,543.8498859050044,0,Economy Class,Solo Leisure,Short-Haul,0.0
2.0,4.0,2.0,3.0,3.0,,1484.7700649771625,0,Economy Class,Couple Leisure,Middle-Haul,0.0
4.0,3.0,2.0,3.0,2.0,5.0,4179.096845297682,0,Economy Class,Couple Leisure,Long-Haul,0.0
3.0,4.0,1.0,1.0,2.0,,1220.374903037765,1,Economy Class,Business,Middle-Haul,0.0
2.0,2.0,1.0,1.0,1.0,,1142.9574202241681,1,Economy Class,Solo Leisure,Middle-Haul,0.0
3.0,2.0,1.0,2.0,2.0,2.0,3700.171148200558,1,Economy Class,Solo Leisure,Middle-Haul,1.0
1.0,1.0,1.0,1.0,,,1405.0806895502706,0,Economy Class,Couple Leisure,Middle-Haul,0.0
